Track,Artist,Track Score,Spotify Streams,Release Date,Album Name
Back In Blood (feat. Lil Durk),Pooh Shiesty,0.050375422676035266,-0.12843596094335524,-0.05573742657743022,Back In Blood (feat. Lil Durk)
Jugaste y Sufrï¿,Eslabon Armado,0.050375422676035266,0.08381091657481618,-0.024177474686126785,Corta Venas
Una Foto Remix (feat. Emilia),Mesita,0.050375422676035266,-0.4483526588967291,0.8121612504334143,Una Foto Remix (feat. Emilia)
Religiously,Bailey Zimmerman,0.050375422676035266,-0.41203184034063833,0.5912415871942902,Religiously
What Happened To Virgil (feat. Gunna),Lil Durk,0.050375422676035266,-0.561863055157515,0.3124620121544432,7220
Hello,Adele,0.04777965196991692,2.0490324528184725,-1.4391153178128975,Hello
HAY LUPITA,Lomiiel,0.04777965196991692,-0.7888335861465177,0.8745297267900377,HAY LUPITA - Single
Gatita,Bellakath,0.04777965196991692,-0.4248375798524565,0.46875891675899356,Gatita
World on Fire,Nate Smith,0.04777965196991692,-0.6445704594385775,0.6228015390855937,NATE SMITH (DELUXE)
Love You Anyway,Luke Combs,0.04777965196991692,-0.5254242185852416,0.5649416272848707,Love You Anyway
MOJABI GHOST,Tainy,0.04518388126379857,-0.1466571855613627,0.6693900394965654,DATA
N95,Kendrick Lamar,0.04258811055768022,-0.037985565112276916,0.35980193999139837,Mr. Morale & The Big Steppers
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,0.04258811055768022,-0.22610862881701704,0.5123417074660317,HEROES & VILLAINS
Volvï¿,Didi Romero,0.04258811055768022,-0.8308935826226311,0.5423988045053683,La mï¿½ï¿½sica de @Gina Yei: #ConTodoElCorazï¿½ï¿½nYMï¿½ï¿½s (Banda Sono
Papercut,Linkin Park,0.04258811055768022,0.09268189876181979,0.885801138179789,Papercuts
Earned It (Fifty Shades Of Grey),The Weeknd,0.04258811055768022,2.265487689824504,-1.6307293114386685,Fifty Shades Of Grey (Original Motion Picture Soundtrack)
Gucci Gang,Lil Pump,0.04258811055768022,0.3740268137513309,-0.9296475229961421,Gucci Gang
La Bebe,Yng Lvcas,0.03999233985156187,-0.3560283623097328,0.2546021003537202,LPM
Jaded,Miley Cyrus,0.03999233985156187,-0.5090012981091256,0.5859815952124063,Endless Summer Vacation
Bye,Peso Pluma,0.03999233985156187,-0.36246936470657465,0.6438415070131293,Bye
L$d,Luclover,0.03999233985156187,-0.7666748069432356,0.34402196404574664,Deaf 2 Society
Wolves,Selena Gomez,0.03999233985156187,1.6921700086336797,-0.8883190145670542,Wolves
Scars To Your Beautiful,Alessia Cara,0.0373965691454437,1.8113029318525544,-1.4233353418672459,Know-It-All
FRI(END)S,V,0.0373965691454437,-0.46579239655194726,0.8647611702522533,FRI(END)S
Surface Pressure,Jessica Darrow,0.0373965691454437,-0.24029179250130792,0.22830214044430072,Encanto (Original Motion Picture Soundtrack)
Volver Al Futuro,Oscar Maydon,0.0373965691454437,-0.7834435382793724,0.9218696546269929,Volver Al Futuro
Praise God,Kanye West,0.034800798439325355,0.007310469802462182,0.16668509151366068,Donda
Friesenjung,Ski Aggu,0.034800798439325355,-0.5514257854243081,0.6430900795871459,Friesenjung
El Azul,Junior H,0.034800798439325355,0.4396793265797116,0.5649416272848707,El Azul - Single
EARFQUAKE,"Tyler, The Creator",0.034800798439325355,0.956861950768189,-0.460756809182491,IGOR
Ya Supï¿½ï¿½rame (En V,Grupo Firme,0.032205027733207006,-0.1860537443009509,0.15466225269792602,Ya Supï¿½ï¿½rame (En Vivo) - Si
if u think i'm pretty,Artemas,0.032205027733207006,-0.4223603939702681,0.757307048336625,if u think i'm pretty
Fin de Semana,Oscar Maydon,0.032205027733207006,0.22559892284122643,0.543901659357335,Fin de Semana
Everybody (feat. Lil Uzi Vert),Nicki Minaj,0.032205027733207006,-0.6174772161984159,0.7903698550798952,Pink Friday 2
My Oh My (feat. DaBaby),Camila Cabello,0.029609257027088658,0.4763860816383984,-0.30821704170785774,Romance
Forever After All,Luke Combs,0.029609257027088658,0.04736325544447796,-0.06625741054119803,What You See Ain't Always What You Get (Deluxe Edition)
Fried (She a Vibe),Future,0.029609257027088658,-0.7692699792656253,0.8700211622341373,WE DON'T TRUST YOU
123 Song,D Billions,0.029609257027088658,-0.829814230141292,-0.34127984845112797,123 Song
Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,0.029609257027088658,0.24271621214775613,-0.13764301600962248,Shoot For The Stars Aim For The Moon (Deluxe)
Numb,Marshmello,0.029609257027088658,-0.08603730092345625,0.38084190791893396,Numb
Ojapiano,KCee,0.02701348632097031,-0.7800053615530004,0.6498529264209966,Ojapiano - Single
Area Codes,Kaliii,0.02701348632097031,-0.4070449508877662,0.5912415871942902,Area Codes
Medallo,Blessd,0.02701348632097031,0.008730510405210699,0.21101930964668217,Hecho En Medellï¿½
Domingo Abacaxi Flamingo,Bolofofos,0.02701348632097031,-0.8069590259539912,-0.10458020926635221,Domingo Abacaxi Flamingo
Riptide,Vance Joy,0.02701348632097031,3.8902468692101904,-2.209328429445898,Ministry Of Sound Presents Chillout Sessions XVI
Ch y la Pizza,Fuerza Regida,0.024417715614852148,0.11893752223151405,0.5115902800400483,Ch y la Pizza
In Ha Mood,Ice Spice,0.024417715614852148,-0.47783881358243013,0.5386416673754512,In Ha Mood
POR QUï¿½ï¿½ SE,Grupo Frontera,0.024417715614852148,-0.7754342014697756,0.9060896786813412,POR QUï¿½ï¿½ SE
ALL MINE,Brent Faiyaz,0.024417715614852148,-0.24587159715671308,0.4018818758464696,WASTELAND
Let Me Know (I Wonder Why Freestyle),Juice WRLD,0.024417715614852148,0.10438095213696671,-0.4269425750132373,Sucker
The Night We Met,Lord Huron,0.024417715614852148,3.064344505192782,-1.6314807388646517,The Night We Met
Playa Del Inglï¿½,Quevedo,0.024417715614852148,-0.18542304565068993,0.522110264003816,Playa Del Inglï¿½ï¿½s - Si
BOO!SHUT,PIGGS,0.024417715614852148,-0.8309268989977121,0.5965015791761742,BOO!SHUT
HOLA PERDIDA REMIX,Luck Ra,0.024417715614852148,-0.8143000404029161,0.9226210820529763,HOLA PERDIDA REMIX
Talk,Yeat,0.024417715614852148,-0.38138088299599887,0.44396181170154086,Talk
Now And Then,The Beatles,0.0218219449087338,-0.7068256232843924,0.7640698951704757,Now And Then
For Life (feat. Zak Abel & Nile Rodgers),Kygo,0.0218219449087338,-0.7625469606354299,0.8910611301616729,For Life (feat. Zak Abel & Nile Rodgers)
Kya Loge Tum,B Praak,0.0218219449087338,-0.6643691940780203,0.6355758053273117,Kya Loge Tum
California Breeze,Lil Baby,0.0218219449087338,-0.6136742997399458,0.4755217635928443,It's Only Me
Nonstop,Drake,0.0218219449087338,1.246456497642315,-0.7027164403491507,Scorpion
LOVE DIVE,IVE,0.01922617420261545,-0.09175338379928223,0.3312476978040286,LOVE DIVE
Alucin,Eugenio Esquivel,0.01922617420261545,-0.44630555831121044,0.7753413065602269,Alucin
Go Stupid,Polo G,0.01922617420261545,-0.05757706658652186,-0.25561712188901864,Go Stupid
POPSTAR (feat. Drake),DJ Khaled,0.016630403496497102,0.49272786484447706,-0.13989729828757272,POPSTAR (feat. Drake)
Qual ï¿½ï¿½ o seu des,Tz da Coronel,0.016630403496497102,-0.6980161102459046,0.8534897588625021,Qual ï¿½ï¿½ seu des
Lovesick Girls,BLACKPINK,0.016630403496497102,0.21234790255609604,-0.08203738648684976,THE ALBUM
Solo (feat. Demi Lovato),Clean Bandit,0.016630403496497102,1.1045607819889076,-0.7350278196664375,Solo (feat. Demi Lovato)
Una Vida Pasada,Camilo,0.016630403496497102,-0.7363368920196819,0.8782868639199548,Una Vida Pasada
Steven Universe,L.Dre,0.016630403496497102,-0.7304870402852423,-0.25035712990713477,Steven Universe
places to be,Fred again..,0.016630403496497102,-0.8094704532017711,0.9226210820529763,places to be
ASI ES LA VIDA,Enrique Iglesias,0.014034632790378752,-0.6010788785524385,0.7377699352610562,ASI ES LA VIDA
Corazï¿½,Maluma,0.014034632790378752,0.2798251170467255,-0.8815561677332034,Corazï¿½
Elvira,Oscar Maydon,0.014034632790378752,-0.49080401551457764,0.8001384116176796,Elvira
Fantasias,Rauw Alejandro,0.014034632790378752,0.4015559076908634,-0.3826083568802158,Fantasias
El Jefe,Shakira,0.014034632790378752,-0.6027387907405735,0.7317585158531889,El Jefe
Am,Nio Garcia,0.011438862084260589,-0.15979249659176592,0.006631049779193235,AM
Te Lo Agradezco,Kany Garcï¿½,0.011438862084260589,-0.5167776766158276,0.690430007424101,Te Lo Agradezco
PLEBADA,El Alfa,0.011438862084260589,-0.5548261694158989,0.6536100635509137,PLEBADA
Danza Kuduro - Cover,MUSIC LAB JPN,0.011438862084260589,2.236729166479388,0.7700813145783431,CLUB SONG MIX 2023
Marea (Weï¿½ï¿½ï¿½ve Lost Da,Fred again..,0.011438862084260589,-0.20513911065629756,0.025416735428778616,Marea (Weï¿½ï¿½ï¿½ve Lost Da
Fall In Love,Bailey Zimmerman,0.011438862084260589,-0.34399654081224795,0.2914220442269076,Fall In Love
Cupid,FIFTY FIFTY,0.011438862084260589,-0.4370530472571165,0.5754616112486385,The Beginning: Cupid - Single
Dj Gamm Gamm Piri Slow,DJ BAHBUS,0.00884309137814224,-0.8309225062214916,0.46349892477710963,Dj Gamm Gamm Piri Slow
Guilty as Sin?,Taylor Swift,0.00884309137814224,-0.5233734904766961,0.8903097027356894,THE TORTURED POETS DEPARTMENT
Waiting For Love,Avicii,0.00884309137814224,1.7656329165876636,-1.660786408478005,Ibiza Residence 2015
BOMBï¿½,Daddy Yankee,0.006247320672023891,-0.5907531537592501,0.32298199611821105,LEGENDADDY
Hello,Muramatsu Karaoke,0.006247320672023891,-0.8309754108494355,-1.407555365921594,Hello
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,0.006247320672023891,-0.17539944170388266,0.07576237296966742,KHALED KHALED
Mo Bamba,Sheck Wes,0.006247320672023891,1.1310880090477728,-0.9153704019024572,Mo Bamba
Bank Account,21 Savage,0.006247320672023891,1.3062540582865725,-0.9717274588512133,Issa Album
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,0.006247320672023891,0.9142927172973684,0.012642469187060556,The Highlights (Deluxe)
Get You The Moon (feat. Snï¿½ï,Kina,0.006247320672023891,1.064386274653845,-0.6268222703248257,Get You The Moon (feat. Snï¿½ï
Never Felt So Alone,Labrinth,0.003651549965905543,-0.3300955493838065,0.6070215631399419,Never Felt So Alone
Baile do Bruxo,Tropa do Bruxo,0.003651549965905543,-0.5413824520614274,0.7385213626870396,Baile do Bruxo
Love Me JeJe,Tems,0.003651549965905543,-0.7666753363052748,0.8955696947175734,Love Me JeJe - Single
Heather,Conan Gray,0.0010557792597871943,2.2803354443314423,-0.22931716197959912,Kid Krow
Come & Go (with Marshmello),Juice WRLD,0.0010557792597871943,0.9508573730106133,-0.14590871769544003,Come & Go (with Marshmello)
Mas Rica Que Ayer,Anuel AA,-0.0015399914463309697,-0.35527512284832224,0.579970175804539,Mas Rica Que Ayer
Love Again,Dua Lipa,-0.0015399914463309697,0.4050593241093993,-0.22405716999771522,Future Nostalgia
Bï¿½ï¿½cane - A COLORS ,Yamï¿,-0.0015399914463309697,-0.6069862933007675,0.6483500715690298,Bï¿½ï¿½cane - A Colors Show - Si
all of me,21 Savage,-0.004135762152449318,-0.6691806845270656,0.8174212424152982,american dream
Giving Me,Jazzy,-0.004135762152449318,-0.5515099837071198,0.5859815952124063,Giving Me
Attitude (feat. Charlie Wilson & Cash Cobain),Don Toliver,-0.004135762152449318,-0.80459794124018,0.9158582352191256,Attitude (feat. Charlie Wilson & Cash Cobain)
What Do You Mean?,Justin Bieber,-0.004135762152449318,2.140397363364099,-2.5159108192471313,Full Circle: The Live Anthology
Bailando - English Version,Enrique Iglesias,-0.006731532858567667,-0.42568400374947135,-1.9350574189619516,S** AND LOVE
ýýýýýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýýýý,Jazzdauren,-0.006731532858567667,-0.825591275120434,0.8542411862884856,ýýýýýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýýýý - Single
TV,Billie Eilish,-0.006731532858567667,0.23257560804581018,0.41165043238425403,Guitar Songs
But Daddy I Love Him,Taylor Swift,-0.006731532858567667,-0.5434178193837813,0.8903097027356894,THE TORTURED POETS DEPARTMENT
Tiroteo - Remix,Marc Seguï¿,-0.006731532858567667,0.38551405172917175,0.05397097761614839,Tiroteo (Remix)
pushin P (feat. Young Thug),Gunna,-0.009327303564686015,-0.14716649685249653,0.26512208431748807,DRIP SEASON 4EVER
Take Me to Church,Hozier,-0.009327303564686015,3.895180798312799,-2.015460153542177,Take Me To Church
It's You,Ali Gatie,-0.009327303564686015,1.2549630818607826,-0.43971684125495536,It's You
Love Lee,AKMU,-0.009327303564686015,-0.6963786188618953,0.7092156930736864,Love Lee
Jump,Tyla,-0.009327303564686015,-0.6538938084205766,0.8542411862884856,TYLA
Venom - Music From The Motion Picture,Eminem,-0.009327303564686015,0.6331826848882001,-0.6553765125121955,Kamikaze
fantasmas,Humbe,-0.011923074270804364,-0.6673954751303557,0.7775955888381771,fantasmas - Single
Basit Numaralar,Zerrin ï¿½ï¿,-0.011923074270804364,-0.724420527169074,0.6964414268319683,Basit Numaralar
Karma,Taylor Swift,-0.011923074270804364,0.6127934515374981,0.4807817555747282,Midnights
The Painter,Cody Johnson,-0.011923074270804364,-0.6308375673900531,0.7017014188138523,The Painter - Single
Chiky Boom,Paylon,-0.014518844976922528,-0.8309053437469559,0.5018217235022638,Chiky Boom
Me & U,Tems,-0.014518844976922528,-0.6436974615671921,0.7430299272429401,Me & U
Vista Al Mar,Quevedo,-0.014518844976922528,0.11950511349705352,0.4492218036834248,Vista Al Mar
Imagine,Carbonne,-0.014518844976922528,-0.7643671580768184,0.9015811141254407,Imagine
All The Stars (with SZA),Kendrick Lamar,-0.014518844976922528,2.212440537188094,-0.8349676673222317,All The Stars (with SZA)
Lehanga,Jass Manak,-0.014518844976922528,-0.7547110316854281,-0.40890831678963535,Lehanga
X (feat. Future),21 Savage,-0.014518844976922528,0.24858371671314689,-1.239235622501309,Savage Mode
CRAZYZ,Fuerza Regida,-0.017114615683040877,-0.45460813011457174,0.7543013386326913,Pa las Baby's Y Belikeada
Passionfruit,Drake,-0.017114615683040877,2.187881262731531,-1.054384475709389,More Life
Like Crazy,Jimin,-0.017114615683040877,1.3336416658261823,0.5965015791761742,FACE
I Donï¿½ï¿½ï¿½t Wanna Live Forever (Fifty Shades D,ZAYN,-0.017114615683040877,2.2565711620706073,-1.128775790881747,I Donï¿½ï¿½ï¿½t Wanna Live Forever (Fifty Shades D
What It Is (Solo Version),Doechii,-0.017114615683040877,-0.257528201268544,0.5912415871942902,What It Is (Versions)
Bad and Boujee (feat. Lil Uzi Vert),Migos,-0.017114615683040877,0.9083919019291287,-1.1603357427730505,Bad and Boujee
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,-0.017114615683040877,0.4806442030153588,-1.070915879081024,SUBEME LA RADIO
Soak City (Do it),310babii,-0.017114615683040877,-0.5916439456247969,0.6498529264209966,Soak City (Do it)
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,-0.019710386389159226,0.2104529944855677,-0.15041728225134054,Shoot For The Stars Aim For The Moon
"yes, and?",Ariana Grande,-0.019710386389159226,-0.056787208273869724,0.8174212424152982,"yes, and?"
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,-0.019710386389159226,2.25880475783126,-1.8306090067502567,Cheerleader (Felix Jaehn Remix) (Radio Edit)
Woah (feat. D3Mstreet),KRYPTO9095,-0.019710386389159226,-0.6582704363127243,-0.49757675305567833,Woah
Wrecking Ball,Miley Cyrus,-0.019710386389159226,0.8964185015692601,-2.209328429445898,538 Hitzone Best Of 2013
Stereo Love (TikTok Remix),DJRemixGod,-0.022306157095277574,-0.18334656454328746,0.8993268318474904,Stereo Love (TikTok Remix) - Single
Stuck with U (with Justin Bieber),Ariana Grande,-0.022306157095277574,1.2502488844397306,-0.1924972181064118,Stuck with U
she's all i wanna be,Tate McRae,-0.024901927801395923,0.009734738054831984,0.28616205224502367,she's all i wanna be
Oh My God,Adele,-0.024901927801395923,0.21325503034843316,0.22830214044430072,30
Leave Out All The Rest,Linkin Park,-0.024901927801395923,-0.3283850283273083,0.885801138179789,Papercuts
iSpy (feat. Lil Yachty),KYLE,-0.024901927801395923,0.9529326468010841,-1.134035782863631,iSpy (feat. Lil Yachty)
I AM,IVE,-0.024901927801395923,-0.331212401129042,0.6092758454178921,I've IVE
Midnight Sky,Miley Cyrus,-0.024901927801395923,0.33802074086190487,-0.1188573303600371,Midnight Sky
"Earth, Wind & Fire",BOYNEXTDOOR,-0.024901927801395923,-0.8023139502133908,0.8880554204577392,HOW?
Andrea,Bad Bunny,-0.027497698507514087,-0.02693505824646175,0.35454194800951444,Un Verano Sin Ti
Ric Flair Drip (with Metro Boomin),Offset,-0.027497698507514087,1.967702153235248,-0.8845618774371371,Without Warning
Dï¿½ï¿½,Teya Dora,-0.027497698507514087,-0.5982674869120582,0.5949987243242073,Dï¿½ï¿½
Going Bad (feat. Drake),Meek Mill,-0.027497698507514087,1.3785551168645738,-0.5869966167477048,Championships
Tenho Que Me Decidir,MC PH,-0.027497698507514087,-0.624049927585445,0.7843584356720279,O Cara Do Momento
Wunder,AYLIVA,-0.027497698507514087,-0.7430065565285527,0.8963211221435567,Wunder
Safaera,Bad Bunny,-0.027497698507514087,0.7826336821699151,-0.24434571049926743,YHLQMDLG
Baby,Justin Bieber,-0.027497698507514087,0.938452836059639,-3.032892888323721,R&B Collection 2011
On BS,Drake,-0.027497698507514087,-0.3600523032075813,0.49130173953849604,Her Loss
Love Again,The Kid LAROI,-0.030093469213632436,-0.43077131225248433,0.5544216433211029,Love Again
LAGUNAS,Peso Pluma,-0.030093469213632436,-0.2711656762738458,0.6641300475146815,LAGUNAS
Narcotics (with Bryant Myers),Dei V,-0.030093469213632436,-0.5449055663200555,0.7272499512972884,Narcotics (with Bryant Myers)
Linea del Perreo (feat. Dj Kiire),Uzielito Mix,-0.030093469213632436,-0.6469378240578437,0.7941269922098123,Linea del Perreo (feat. Dj Kiire) - Single
24K Magic,Bruno Mars,-0.030093469213632436,1.8176797105608657,-1.1761157187187021,24K Magic
The Feels,TWICE,-0.032689239919750784,-0.029252332214940044,0.19148219657111337,The Feels
Someone Like You,Adele,-0.032689239919750784,2.7461663417635416,-2.7458476115980566,21' Sampler
Oh U Went (feat. Drake),Young Thug,-0.032689239919750784,-0.6217917192760832,0.664881474940665,BUSINESS IS BUSINESS
Right Now (Feat. Crush),Coogie,-0.032689239919750784,-0.8158181430016729,0.7257470964453215,Right Now
Burn,Kanye West,-0.03528501062586913,-0.5576621606031137,0.8384612103428338,VULTURES 1
High Fashion (feat. Mustard),Roddy Ricch,-0.03788078133198748,0.16841522935769218,-0.30821704170785774,Please Excuse Me For Being Antisocial
Ronald,Falling In Reverse,-0.03788078133198748,-0.7983113862548746,0.9045868238293744,Ronald
We Paid (feat. 42 Dugg),Lil Baby,-0.03788078133198748,-0.05526340342437447,-0.24509713792525084,My Turn (Deluxe)
Boss Bitch,Doja Cat,-0.03788078133198748,0.80047314760191,-0.2721485252606538,Boss Bitch
Ballena,Vulgo FK,-0.03788078133198748,-0.5067093536498729,0.6799100234603332,Ballena
Locked Away (feat. Adam Levine),R. City,-0.03788078133198748,1.0088181625381272,-1.5262808992269736,Locked Away
Tal Vez,Paulo Londra,-0.03788078133198748,0.5650205279262769,-0.4938196159257613,Tal Vez
the remedy for a broken heart (why am I so in love),XXXTENTACION,-0.04047655203810564,0.9504211564013416,-0.7816163200774092,?
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,-0.04047655203810564,0.5253007370107,0.032179582262629354,Beautiful Mistakes (feat. Megan Thee Stallion)
Cynical,twocolors,-0.04047655203810564,-0.6215812913645432,0.6701414669225488,Cynical
These Words,Badger,-0.04047655203810564,-0.7240651023514562,0.880541146197905,These Words
Robarte un Beso,Carlos Vives,-0.04047655203810564,0.39161320512293923,-0.9551960554795782,Robarte un Beso
Vida Gangster,Lauty Gram,-0.04047655203810564,-0.6348317767154024,0.5168502720219321,Vida Gangster
For My Hand (feat. Ed Sheeran),Burna Boy,-0.04307232274422399,-0.34053588941684093,0.3966218838645857,"Love, Damini"
Cowgirls (feat. ERNEST),Morgan Wallen,-0.04307232274422399,-0.3358696893447584,0.5807216032305225,One Thing At A Time
'Til You Can't,Cody Johnson,-0.04307232274422399,-0.3503405380797495,0.10732232486097086,'Til You Canï¿½ï¿½ï¿½t / Longer Than S
Hass Hass,Diljit Dosanjh,-0.04307232274422399,-0.633140325694192,0.7595613306145752,Hass Hass - Single
You Got It,Vedo,-0.04307232274422399,-0.1277942014125899,-0.23983714594336694,You Got It
LDR,Shoti,-0.04307232274422399,-0.762206430393927,0.4394532471456404,LDR
"Kaavaalaa (From ""Jailer"")",Shilpa Rao,-0.04566809345034234,-0.6554228381662699,0.6746500314784493,"Kaavaalaa (From ""Jailer"")"
Me or Sum (feat. Future & Lil Baby),Nardo Wick,-0.04566809345034234,-0.5169417565590678,0.23581641470413486,Me or Sum (feat. Future & Lil Baby) - Single
You're Welcome,Dwayne Johnson,-0.04566809345034234,0.1926652170775319,-1.144555766827399,Moana (Original Motion Picture Soundtrack/Deluxe Edition)
LA NOCHE DE ANOCHE,Bad Bunny,-0.04826386415646069,1.0082074942044672,-0.0399574506317785,EL ï¿½ï¿½LTIMO TOUR DEL M
Fuk Sumn,Kanye West,-0.04826386415646069,-0.6079446744829682,0.8384612103428338,VULTURES 1
Billete Grande (En Vivo),Fuerza Regida,-0.04826386415646069,-0.25642978803897043,0.420667561496055,Billete Grande (En Vivo)
Royals,Lorde,-0.05085963486257904,1.4582822258665213,-2.484350867355828,The Love Club EP
Charm,Rema,-0.05085963486257904,-0.6245774452159077,0.6212986842336269,Charm (Sped Up)
prove it,21 Savage,-0.05085963486257904,-0.6671134254636101,0.8159183875633313,prove it
Mon Amour - Remix,zzoilo,-0.05085963486257904,0.45051907305747785,0.1584193898278431,Mon Amour (Remix)
Adan y Eva,Paulo Londra,-0.05085963486257904,0.8699838107096773,-0.6057823023972901,Adan y Eva
No Lie,Sean Paul,-0.05085963486257904,1.3285548569666379,-1.660786408478005,Dua Lipa (Complete Edition)
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,-0.05085963486257904,-0.4110029759959692,0.6363272327532952,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")"
10 Carros,Chefin,-0.05085963486257904,-0.6583373662485924,0.7798498711161275,10 Carros
The Astronaut,JIN,-0.05085963486257904,-0.04680796486595181,0.4860417475566121,The Astronaut
Gogo Dance,El Alfa,-0.05085963486257904,-0.6033225674826395,0.3327505526559954,SABIDURIA
Komang,Raim Laode,-0.05085963486257904,-0.2184762553590983,0.43193897288580624,Komang
The Spectre,Alan Walker,-0.053455405568697205,-0.03580558536785266,-0.9183761116063909,The Spectre
ýýýýýýýýýýýýýýýýýý (feat. ýýýýýýýýý ýýýýýýýýýýýýýýý & GUNNER),Juepak,-0.053455405568697205,-0.8228102298554828,0.8812925736238885,ýýýýýýýýýýýýýýýýýý (feat. ýýýýýýýýý ýýýýýýýýýýýýýýý & GUNNER) - Single
DARARI,TREASURE,-0.053455405568697205,-0.4143923919775888,0.29442775393084125,THE SECOND STEP : CHAPTER ONE
Ferxxo 100,Feid,-0.053455405568697205,-0.005152529149162827,0.3755819159370501,Ferxxo 100
No Te Quieren Conmigo,Gaby Music,-0.053455405568697205,-0.5729792103458401,0.7963812744877625,No Te Quieren Conmigo
More than you know,NoSpace,-0.053455405568697205,-0.8309781988228423,0.4146561420881877,More than you know
Shower,Becky G,-0.053455405568697205,0.6732243539273916,-1.9350574189619516,Crave Vol. 9 (Mixed By DJ Havana Brown)
B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose,-0.053455405568697205,-0.22564684123513343,0.38459904504885106,B.O.T.A. (Baddest Of Them All) / Move To The
Chatak Matak,Renuka Panwar,-0.053455405568697205,-0.7849070404342489,-0.02342604726014337,Chatak Matak
Cooped Up (with Roddy Ricch),Post Malone,-0.05605117627481555,-0.2235866979119319,0.3590505125654149,Cooped Up
FRIENDS,Marshmello,-0.05605117627481555,1.8375773653200436,-1.660786408478005,Speak Your Mind
FINA,Bad Bunny,-0.05605117627481555,-0.41013696013127,0.7490413466508075,nadie sabe lo que va a pasar maï¿½ï¿
Come back to me,RM,-0.05605117627481555,-0.7474135252238975,0.9068411061073246,Come back to me
Whatsapp (Wassam),Gunna,-0.0586469469809339,-0.7938127209098674,0.9015811141254407,Whatsapp (Wassam)
3:15 (Breathe),Russ,-0.0586469469809339,-0.26723896153720655,0.09154234891531915,3:15 (Breathe)
Love Me Again,V,-0.0586469469809339,0.33204258291361444,0.7017014188138523,Layover
Down Under (feat. Colin Hay),Luude,-0.0586469469809339,-0.24477039595373282,0.22830214044430072,Down Under
Like That (feat. Gucci Mane),Doja Cat,-0.0586469469809339,0.11685842031766462,-0.3300084370613768,Hot Pink
Control,Zoe Wees,-0.0586469469809339,0.019430951083173744,-0.23457715396148304,Control
Push Up - Original Mix,Creeds,-0.06124271768705225,-0.6753285448006763,0.5266188285597165,Push Up - Single
Novo Balanï¿½,Veigh,-0.06124271768705225,-0.3509531158315721,0.6385815150312454,Dos Prï¿½ï¿½dios De
Dancin (feat. Luvli) - Krono Remix,Aaron Smith,-0.06124271768705225,0.7606488996254086,-1.7021149169070928,Dancin (Krono Remix)
Goosebumps - Remix,Travis Scott,-0.06124271768705225,0.5945845564114786,-0.0031375067585911617,Goosebumps (Remix)
Die For You,Joji,-0.06124271768705225,-0.156184554388111,0.49130173953849604,SMITHEREENS
SC-9,Yahir Saldivar,-0.06383848839317059,-0.7134150309358805,0.8324497909349665,SC-9
We Are Young (feat. Janelle Monï¿½ï¿½e) - feat. Janelle M,fun.,-0.06383848839317059,1.292358982711096,-2.5617478922321197,We Are Young (feat. Janelle Monï¿½ï
My Head & My Heart,Ava Max,-0.06383848839317059,0.13170180433731077,-0.09255737045061757,Heaven & Hell
Accendio,IVE,-0.06643425909928875,-0.8080095829978057,0.8985754044215071,IVE SWITCH
Deep End,Fousheï¿,-0.06643425909928875,-0.3155412230413413,-0.12937731432380492,Deep End
Loosing interest,Kurochuu,-0.06643425909928875,-0.7501989446909625,0.9293839288868271,Missing
Turbo S,Yasin,-0.06643425909928875,-0.8270630631842827,0.5784673209525721,PISTOLER POESI OCH SEX
30 GRADOS RKT,RUNE,-0.06903002980540711,-0.736899156231437,0.9286325014608436,30 GRADOS RKT
Mi Bello Angel,Natanael Cano,-0.06903002980540711,-0.18177509482133153,0.6701414669225488,Nata Montana
Turks & Caicos (feat. 21 Savage),Rod Wave,-0.06903002980540711,-0.6826270431195014,0.7280013787232718,Nostalgia
Si Veo a Tu Mamï¿,Bad Bunny,-0.06903002980540711,0.6868934346325527,-0.24434571049926743,YHLQMDLG
1-800-273-8255,Logic,-0.07162580051152545,1.6433757989132987,-1.023575951244069,1-800-273-8255
After Hours,The Weeknd,-0.07162580051152545,0.9198820950473361,-0.2518599847591016,After Hours
Alibi (feat. Rudimental),Ella Henderson,-0.07162580051152545,-0.685924920331365,0.8174212424152982,Alibi (feat. Rudimental) - Single
Everybody (feat. Lil Uzi Vert),Nicki Minaj,-0.07162580051152545,-0.6174772161984159,0.7911212825058787,Pink Friday 2
I LUV IT (feat. Playboi Carti),Camila Cabello,-0.0742215712176438,-0.6851052301460376,0.8737782993640544,I LUV IT (feat. Playboi Carti)
